ride_id,timestamp,origin_lat,origin_lon,dest_lat,dest_lon,vehicle_type,trip_distance,trip_duration,fare,hour,day_of_week,is_rush_hour
R008930,2024-01-20 04:37:53,40.701335,-74.013622,40.688433,-74.025365,suv,1.74,2.43,8.8,4,5,0
R008931,2024-01-03 07:13:28,40.724762,-74.035427,40.70218,-73.97388,suv,5.76,18.13,38.44,7,2,1
R008932,2024-01-23 00:42:35,40.754843,-74.049275,40.694679,-73.979905,sedan,8.88,11.8,19.1,0,1,0
R008933,2024-01-20 20:05:59,40.698015,-74.036654,40.692698,-74.023834,sedan,1.23,2.37,6.84,20,5,0
R008934,2024-01-18 04:12:55,40.686269,-74.043061,40.687749,-74.024312,sedan,1.59,1.73,5.44,4,3,0
R008935,2024-01-20 07:34:53,40.703563,-73.98155,40.676831,-73.973417,economy,3.05,13.32,13.18,7,5,1
R008936,2024-01-18 00:44:01,40.741183,-74.023611,40.679449,-74.025058,sedan,6.87,7.24,13.37,0,3,0
R008937,2024-01-27 07:58:27,40.750106,-74.011258,40.730615,-73.965341,sedan,4.43,10.13,20.04,7,5,1
R008938,2024-01-07 22:25:04,40.732074,-73.987894,40.692509,-73.976852,economy,4.5,8.54,10.3,22,6,0
R008939,2024-01-10 11:56:57,40.685866,-73.994045,40.692296,-73.993525,sedan,0.72,1.31,5.25,11,2,0
R008940,2024-01-18 03:32:07,40.708534,-74.006214,40.719846,-74.037051,sedan,2.89,4.0,8.22,3,3,0
R008941,2024-01-05 18:11:10,40.753571,-74.044108,40.694535,-73.976832,sedan,8.67,28.24,47.97,18,4,1
R008942,2024-01-19 22:58:55,40.689107,-74.030498,40.748251,-74.034657,economy,6.59,14.41,15.17,22,4,0
R008943,2024-01-03 01:43:35,40.673185,-73.970859,40.705524,-73.970214,economy,3.6,5.34,7.38,1,2,0
R008944,2024-01-01 15:10:14,40.688657,-74.027993,40.7216,-73.985634,suv,5.12,9.16,24.31,15,0,0
R008945,2024-01-22 15:19:47,40.686221,-73.968293,40.726783,-73.988354,economy,4.82,10.74,12.12,15,0,0
R008946,2024-01-29 09:17:07,40.6833,-74.032203,40.723948,-74.032476,economy,4.52,14.52,16.2,9,0,1
R008947,2024-01-11 07:31:18,40.715513,-74.030696,40.694944,-73.98182,sedan,4.71,15.8,24.71,7,3,1
R008948,2024-01-18 08:30:47,40.742449,-73.99235,40.689845,-74.018762,sedan,6.26,16.01,27.44,8,3,1
R008949,2024-01-21 06:05:03,40.672604,-74.024736,40.735287,-73.98993,sedan,7.56,14.03,21.38,6,6,0
R008950,2024-01-03 00:18:41,40.709261,-73.982955,40.667946,-74.039961,sedan,6.65,8.21,14.85,0,2,0
R008951,2024-01-06 07:19:57,40.688205,-74.028675,40.751378,-73.992314,economy,7.66,20.96,23.0,7,5,1
R008952,2024-01-12 01:20:38,40.723978,-74.007765,40.7371,-73.9835,suv,2.51,3.48,10.46,1,4,0
R008953,2024-01-25 05:27:53,40.743012,-73.996203,40.741551,-73.98949,suv,0.59,1.03,7.31,5,3,0
R008954,2024-01-15 14:50:27,40.727825,-74.038836,40.706541,-73.966541,sedan,6.54,10.19,18.9,14,0,0
R008955,2024-01-03 22:30:59,40.680953,-74.015564,40.688066,-74.012577,sedan,0.83,1.51,5.69,22,2,0
R008956,2024-01-19 13:08:46,40.677715,-73.981843,40.69654,-73.985145,economy,2.11,4.44,5.93,13,4,0
R008957,2024-01-23 17:40:05,40.733219,-73.994168,40.71837,-73.987417,suv,1.75,6.55,17.91,17,1,1
R008958,2024-01-03 01:46:01,40.721885,-74.030986,40.717061,-73.987259,economy,3.72,5.31,6.91,1,2,0
R008959,2024-01-19 20:11:13,40.723315,-74.034983,40.694374,-73.985868,economy,5.24,10.6,12.87,20,4,0
R008960,2024-01-06 10:57:07,40.691685,-74.032167,40.749388,-74.018808,sedan,6.51,12.86,22.19,10,5,0
R008961,2024-01-17 00:02:19,40.679228,-74.042878,40.747848,-73.966982,economy,9.96,13.65,15.44,0,2,0
R008962,2024-01-12 08:26:36,40.734046,-73.991599,40.747252,-73.977216,sedan,1.9,6.56,11.55,8,4,1
R008963,2024-01-19 23:21:42,40.735338,-73.999146,40.72198,-73.982898,suv,2.02,2.45,9.37,23,4,0
R008964,2024-01-30 08:08:51,40.729425,-74.038576,40.69133,-73.968597,sedan,7.26,21.03,31.97,8,1,1
R008965,2024-01-29 16:53:28,40.676853,-74.000968,40.695303,-74.027283,economy,3.02,6.24,7.41,16,0,0
R008966,2024-01-05 12:14:10,40.711715,-74.029137,40.682734,-74.02697,economy,3.23,7.05,7.88,12,4,0
R008967,2024-01-07 10:35:41,40.680603,-74.029163,40.711996,-73.970296,economy,6.07,12.13,13.22,10,6,0
R008968,2024-01-07 15:47:30,40.690611,-74.018841,40.70272,-74.02674,economy,1.5,3.46,5.61,15,6,0
R008969,2024-01-05 06:21:51,40.699857,-74.004436,40.685911,-74.027691,economy,2.5,5.18,6.98,6,4,0
R008970,2024-01-22 02:47:51,40.727097,-74.009967,40.739341,-74.001114,suv,1.55,1.98,8.15,2,0,0
R008971,2024-01-28 16:12:10,40.704478,-73.979629,40.731723,-73.990526,economy,3.17,6.75,7.68,16,6,0
R008972,2024-01-13 03:19:14,40.712723,-74.029727,40.71785,-74.025387,sedan,0.68,1.0,4.06,3,5,0
R008973,2024-01-04 22:48:41,40.699041,-74.003621,40.674792,-74.044997,sedan,4.41,9.72,15.02,22,3,0
R008974,2024-01-27 11:42:20,40.690988,-74.021681,40.699609,-73.979546,sedan,3.68,5.59,11.51,11,5,0
R008975,2024-01-24 07:12:14,40.738076,-73.994279,40.724195,-73.99174,sedan,1.56,4.62,11.63,7,2,1
R008976,2024-01-27 22:21:35,40.691935,-74.041349,40.745826,-73.97192,economy,8.38,17.12,17.18,22,5,0
R008977,2024-01-17 11:15:21,40.700005,-73.986084,40.686603,-74.023966,economy,3.52,7.85,8.82,11,2,0
R008978,2024-01-27 17:42:02,40.733984,-74.014221,40.744169,-73.968147,sedan,4.04,13.1,23.96,17,5,1
R008979,2024-01-20 02:36:41,40.71365,-73.984429,40.686561,-74.026866,economy,4.68,6.06,8.12,2,5,0
R008980,2024-01-07 07:13:04,40.68318,-74.022107,40.757086,-74.003138,economy,8.37,35.35,27.92,7,6,1
R008981,2024-01-28 11:21:25,40.753409,-74.004446,40.729719,-73.986244,suv,3.05,5.4,15.55,11,6,0
R008982,2024-01-29 04:00:40,40.748201,-74.033023,40.72317,-74.03616,sedan,2.8,3.2,7.59,4,0,0
R008983,2024-01-27 21:43:36,40.720016,-73.962738,40.71934,-74.034283,economy,6.03,11.5,14.21,21,5,0
R008984,2024-01-28 05:49:47,40.735246,-74.029055,40.694467,-74.021929,sedan,4.57,7.68,13.4,5,6,0
R008985,2024-01-29 19:06:16,40.695796,-74.031755,40.751053,-74.048066,economy,6.3,28.23,28.14,19,0,1
R008986,2024-01-24 08:02:46,40.696574,-74.0118,40.693336,-74.047574,suv,3.04,12.63,25.23,8,2,1
R008987,2024-01-09 00:00:28,40.695493,-73.976647,40.747721,-74.038423,sedan,7.8,9.23,16.69,0,1,0
R008988,2024-01-21 13:40:03,40.733122,-73.981771,40.711728,-74.037283,sedan,5.25,9.32,16.58,13,6,0
R008989,2024-01-08 03:54:59,40.69845,-73.997771,40.707219,-73.987853,economy,1.28,1.59,3.53,3,0,0
R008990,2024-01-04 11:23:14,40.734036,-74.038396,40.699343,-73.980432,suv,6.22,10.02,25.39,11,3,0
R008991,2024-01-11 06:06:31,40.743578,-74.005507,40.698797,-73.979087,economy,5.45,13.05,12.21,6,3,0
R008992,2024-01-06 21:10:16,40.683097,-74.016149,40.721248,-73.997896,sedan,4.51,8.92,15.61,21,5,0
R008993,2024-01-02 01:08:20,40.677309,-74.044371,40.681122,-73.979685,sedan,5.47,7.07,12.11,1,1,0
R008994,2024-01-28 17:05:34,40.726376,-73.993099,40.708258,-73.989309,economy,2.04,7.85,11.11,17,6,1
R008995,2024-01-18 15:47:17,40.702293,-73.97474,40.692198,-73.981483,suv,1.26,2.41,9.5,15,3,0
R008996,2024-01-17 23:16:55,40.692129,-74.0219,40.732927,-73.985238,sedan,5.49,7.22,13.59,23,2,0
R008997,2024-01-06 13:19:11,40.720156,-74.032436,40.701285,-73.979028,suv,4.97,9.43,23.87,13,5,0
R008998,2024-01-23 16:19:04,40.689782,-74.026439,40.705152,-73.982241,sedan,4.1,5.84,12.7,16,1,0
R008999,2024-01-29 09:31:29,40.72549,-73.978315,40.756124,-74.037599,economy,6.05,21.91,22.35,9,0,1
R009000,2024-01-20 13:39:50,40.677497,-73.979506,40.697639,-73.972858,economy,2.31,4.84,6.46,13,5,0
R009001,2024-01-22 04:00:22,40.727527,-73.995329,40.672323,-74.007628,sedan,6.23,7.01,13.9,4,0,0
R009002,2024-01-24 20:29:00,40.688198,-74.007146,40.740544,-73.96735,suv,6.72,9.42,27.03,20,2,0
R009003,2024-01-07 23:47:14,40.688496,-74.032851,40.724981,-74.033828,sedan,4.06,4.72,11.15,23,6,0
R009004,2024-01-12 18:35:58,40.704129,-73.978423,40.695898,-73.988289,sedan,1.24,4.76,11.59,18,4,1
R009005,2024-01-10 09:14:15,40.701447,-74.001621,40.692925,-73.975678,economy,2.38,9.08,10.78,9,2,1
R009006,2024-01-09 20:59:00,40.732697,-73.994487,40.738053,-73.994608,sedan,0.6,1.02,4.8,20,1,0
R009007,2024-01-26 00:14:38,40.733594,-73.996159,40.722462,-74.009407,economy,1.67,2.53,4.29,0,4,0
R009008,2024-01-12 11:36:29,40.733828,-73.970628,40.751455,-74.010541,economy,3.89,7.14,10.06,11,4,0
R009009,2024-01-14 06:16:32,40.723402,-74.031991,40.740667,-73.988544,economy,4.13,7.6,10.33,6,6,0
R009010,2024-01-10 08:59:48,40.706391,-74.000415,40.677723,-74.04168,economy,4.72,16.81,17.42,8,2,1
R009011,2024-01-12 00:50:32,40.68648,-74.03223,40.698587,-74.012788,sedan,2.12,2.79,7.21,0,4,0
R009012,2024-01-18 17:06:59,40.694598,-74.026148,40.744959,-73.997827,sedan,6.09,20.38,32.31,17,3,1
R009013,2024-01-19 10:43:32,40.724902,-74.045343,40.669592,-73.96565,economy,9.11,16.92,18.94,10,4,0
R009014,2024-01-26 04:58:31,40.691024,-73.982213,40.724828,-74.035337,economy,5.85,7.58,9.78,4,4,0
R009015,2024-01-18 09:27:52,40.698059,-74.004148,40.685015,-73.976035,sedan,2.78,8.12,14.64,9,3,1
R009016,2024-01-21 22:58:49,40.719784,-74.03991,40.724015,-73.96602,economy,6.24,13.68,14.51,22,6,0
R009017,2024-01-28 05:12:33,40.677765,-74.030583,40.697374,-73.991558,economy,3.95,5.74,9.78,5,6,0
R009018,2024-01-10 19:16:15,40.676867,-73.990396,40.718558,-74.032853,economy,5.86,24.55,25.75,19,2,1
R009019,2024-01-13 11:21:35,40.686856,-74.032403,40.73262,-73.985674,economy,6.43,12.17,14.29,11,5,0
R009020,2024-01-24 23:15:07,40.730777,-73.986994,40.671408,-74.029312,sedan,7.5,8.12,16.22,23,2,0
R009021,2024-01-24 17:46:01,40.750795,-73.97001,40.681223,-73.98466,sedan,7.83,27.83,43.04,17,2,1
R009022,2024-01-09 07:42:33,40.672786,-74.008607,40.692787,-74.030726,economy,2.9,10.74,11.46,7,1,1
R009023,2024-01-25 08:57:37,40.722469,-74.032786,40.708681,-74.006387,economy,2.7,8.42,9.59,8,3,1
R009024,2024-01-03 17:55:58,40.709491,-73.961174,40.678279,-74.025321,suv,6.43,24.63,46.45,17,2,1
R009025,2024-01-24 06:52:55,40.73758,-73.990624,40.698847,-74.037506,suv,5.84,10.81,23.29,6,2,0
R009026,2024-01-24 09:26:06,40.726154,-74.031173,40.688387,-74.021297,sedan,4.28,16.71,21.07,9,2,1
R009027,2024-01-08 15:03:10,40.684176,-74.004894,40.730604,-74.034768,sedan,5.74,9.16,17.28,15,0,0
R009028,2024-01-25 22:25:12,40.739481,-73.988739,40.75506,-74.042877,economy,4.88,10.32,12.3,22,3,0
R009029,2024-01-29 20:22:29,40.66918,-73.986358,40.670158,-73.980327,suv,0.52,1.07,7.22,20,0,0
R009030,2024-01-02 23:28:58,40.687168,-74.037269,40.688318,-74.029322,sedan,0.68,1.0,3.74,23,1,0
R009031,2024-01-14 13:23:08,40.72114,-73.969364,40.734569,-73.987906,sedan,2.16,3.69,8.72,13,6,0
R009032,2024-01-04 18:00:32,40.726632,-73.979532,40.708054,-73.966385,sedan,2.34,8.13,16.44,18,3,1
R009033,2024-01-15 08:20:42,40.704695,-74.016236,40.722184,-74.045387,suv,3.13,10.46,22.43,8,0,1
R009034,2024-01-19 20:48:38,40.72242,-74.03515,40.688509,-73.979375,suv,6.03,10.79,22.51,20,4,0
R009035,2024-01-08 15:53:44,40.738972,-74.03777,40.681935,-74.032832,sedan,6.36,11.06,18.9,15,0,0
R009036,2024-01-07 11:48:14,40.684888,-74.011622,40.720209,-74.02658,economy,4.12,8.4,10.1,11,6,0
R009037,2024-01-02 15:03:41,40.692372,-74.039263,40.748299,-74.015278,economy,6.54,14.65,14.41,15,1,0
R009038,2024-01-07 00:16:10,40.668642,-74.0104,40.732089,-73.974618,suv,7.67,9.98,24.52,0,6,0
R009039,2024-01-13 06:09:15,40.690391,-74.029856,40.668198,-74.003925,sedan,3.3,5.09,11.34,6,5,0
R009040,2024-01-16 09:30:16,40.729507,-73.988619,40.733171,-73.982122,economy,0.68,2.51,5.13,9,1,1
R009041,2024-01-16 07:20:09,40.735619,-73.999232,40.738113,-74.021395,economy,1.89,6.46,8.99,7,1,1
R009042,2024-01-06 16:37:29,40.746493,-74.028234,40.723369,-74.018799,sedan,2.69,4.1,9.3,16,5,0
R009043,2024-01-25 21:37:13,40.70389,-73.981014,40.686269,-74.018162,economy,3.69,7.93,9.1,21,3,0
R009044,2024-01-20 22:51:55,40.697128,-73.97563,40.727982,-73.983783,sedan,3.5,5.73,11.56,22,5,0
R009045,2024-01-10 04:45:51,40.729188,-73.981753,40.744449,-74.049406,economy,5.95,6.85,9.3,4,2,0
R009046,2024-01-03 16:34:38,40.729356,-74.02892,40.718765,-73.986923,suv,3.73,6.46,18.34,16,2,0
R009047,2024-01-24 15:03:05,40.732548,-73.991369,40.721722,-74.04736,economy,4.87,9.67,9.89,15,2,0
R009048,2024-01-15 07:11:50,40.697929,-73.981688,40.697077,-74.003283,suv,1.82,6.47,16.65,7,0,1
R009049,2024-01-12 18:17:51,40.725276,-74.044146,40.70214,-74.01302,sedan,3.67,12.78,22.45,18,4,1
R009050,2024-01-01 08:21:14,40.685376,-74.008836,40.706884,-74.008867,economy,2.39,7.45,9.57,8,0,1
R009051,2024-01-26 12:37:50,40.708184,-74.04684,40.689609,-73.980364,sedan,5.97,10.74,19.27,12,4,0
R009052,2024-01-05 14:25:09,40.724731,-73.977986,40.698166,-73.9864,sedan,3.04,5.35,10.9,14,4,0
R009053,2024-01-02 12:14:02,40.704682,-73.980544,40.739716,-74.009041,suv,4.58,8.17,20.52,12,1,0
R009054,2024-01-06 06:45:13,40.714916,-73.990028,40.688829,-73.962213,sedan,3.73,7.11,14.04,6,5,0
R009055,2024-01-29 02:30:32,40.741794,-74.023607,40.721136,-74.0258,suv,2.3,3.46,10.36,2,0,0
R009056,2024-01-08 19:11:04,40.703023,-73.984478,40.704626,-73.990477,sedan,0.54,1.91,7.57,19,0,1
R009057,2024-01-24 12:09:24,40.728466,-73.998276,40.736671,-73.97179,sedan,2.41,4.09,9.52,12,2,0
R009058,2024-01-15 07:21:47,40.734795,-74.010521,40.697849,-73.971832,economy,5.24,19.0,21.59,7,0,1
R009059,2024-01-22 20:39:29,40.724161,-74.028735,40.745021,-74.041739,economy,2.57,4.83,7.2,20,0,0
R009060,2024-01-11 00:02:39,40.719678,-74.038677,40.689258,-73.985135,sedan,5.64,5.96,13.27,0,3,0
R009061,2024-01-28 18:10:37,40.695359,-73.9824,40.705099,-74.016927,suv,3.11,11.9,27.75,18,6,1
R009062,2024-01-21 03:24:54,40.744534,-74.041186,40.737346,-73.995499,sedan,3.93,4.64,9.97,3,6,0
R009063,2024-01-19 04:36:25,40.751344,-74.019168,40.726192,-74.034384,economy,3.08,4.8,5.85,4,4,0
R009064,2024-01-26 13:46:47,40.75537,-73.961715,40.740671,-73.974753,economy,1.97,4.17,6.11,13,4,0
R009065,2024-01-13 12:14:55,40.704891,-73.970449,40.735925,-73.98943,economy,3.8,7.62,8.74,12,5,0
R009066,2024-01-26 14:23:23,40.725663,-73.99677,40.687083,-73.97054,economy,4.83,11.13,10.17,14,4,0
R009067,2024-01-23 06:32:14,40.692668,-73.964343,40.722809,-74.050938,economy,8.03,16.13,17.34,6,1,0
R009068,2024-01-15 10:58:09,40.718571,-73.969857,40.731571,-73.967101,economy,1.46,3.06,5.17,10,0,0
R009069,2024-01-29 20:30:38,40.708381,-73.978111,40.675231,-73.995953,sedan,3.98,6.59,14.31,20,0,0
R009070,2024-01-19 21:32:46,40.713019,-74.015601,40.755014,-74.008104,economy,4.71,9.67,11.89,21,4,0
R009071,2024-01-17 05:23:26,40.668049,-74.016573,40.750064,-73.965702,economy,10.08,20.35,20.63,5,2,0
R009072,2024-01-29 05:35:41,40.737559,-73.983336,40.691234,-74.020942,sedan,6.05,10.14,18.56,5,0,0
R009073,2024-01-10 12:27:05,40.720879,-73.983211,40.718709,-74.049938,economy,5.63,12.42,13.71,12,2,0
R009074,2024-01-23 11:35:27,40.683589,-74.024187,40.668167,-74.011341,economy,2.03,4.6,6.24,11,1,0
R009075,2024-01-16 01:19:58,40.684922,-74.030075,40.718476,-74.04045,economy,3.83,4.92,6.6,1,1,0
R009076,2024-01-19 22:07:11,40.696581,-74.002698,40.707194,-74.04529,economy,3.78,8.43,9.45,22,4,0
R009077,2024-01-13 08:36:35,40.697033,-73.98144,40.718774,-74.022531,economy,4.22,16.14,16.79,8,5,1
R009078,2024-01-15 06:53:20,40.709974,-74.000546,40.722589,-74.026637,suv,2.61,4.73,13.2,6,0,0
R009079,2024-01-22 21:43:56,40.676337,-74.022662,40.731424,-74.024691,economy,6.13,10.25,11.97,21,0,0
R009080,2024-01-05 01:48:39,40.719003,-74.039448,40.703478,-74.043208,economy,1.76,2.35,3.96,1,4,0
R009081,2024-01-11 04:37:26,40.676335,-73.975327,40.728642,-74.016519,economy,6.77,9.14,10.48,4,3,0
R009082,2024-01-16 03:32:38,40.678608,-74.036592,40.690198,-73.983316,economy,4.67,7.17,8.45,3,1,0
R009083,2024-01-02 15:14:56,40.690761,-73.991148,40.67302,-73.964581,economy,2.99,5.24,8.09,15,1,0
R009084,2024-01-30 02:58:28,40.737374,-74.049578,40.701661,-73.970391,economy,7.77,11.8,11.55,2,1,0
R009085,2024-01-22 01:03:11,40.726578,-73.999087,40.734934,-73.969081,economy,2.69,3.57,5.23,1,0,0
R009086,2024-01-23 13:19:49,40.699873,-74.027296,40.72974,-74.036732,economy,3.42,6.49,9.15,13,1,0
R009087,2024-01-05 00:38:19,40.72675,-74.036121,40.718881,-74.003264,sedan,2.9,3.23,8.2,0,4,0
R009088,2024-01-13 05:40:40,40.730754,-73.995673,40.717989,-74.028038,suv,3.07,4.71,15.43,5,5,0
R009089,2024-01-21 00:36:16,40.683674,-74.017138,40.678619,-74.031642,economy,1.35,2.18,3.98,0,6,0
R009090,2024-01-09 11:10:21,40.676442,-73.978249,40.700571,-73.976971,economy,2.69,4.79,7.42,11,1,0
R009091,2024-01-23 19:35:14,40.750566,-74.026828,40.684225,-73.993532,suv,7.89,31.35,60.05,19,1,1
R009092,2024-01-01 19:41:56,40.6816,-74.026733,40.753978,-74.004611,sedan,8.26,21.56,41.28,19,0,1
R009093,2024-01-16 11:43:31,40.685241,-74.021951,40.669034,-74.006245,economy,2.24,4.39,6.61,11,1,0
R009094,2024-01-23 06:54:00,40.691767,-73.984571,40.686082,-74.018653,sedan,2.94,4.86,10.94,6,1,0
R009095,2024-01-12 16:36:39,40.726629,-73.999573,40.695952,-74.031404,sedan,4.34,8.21,15.44,16,4,0
R009096,2024-01-01 13:38:36,40.70832,-74.021938,40.706868,-73.966713,sedan,4.66,9.19,16.08,13,0,0
R009097,2024-01-05 07:50:53,40.688457,-74.042472,40.722516,-74.04023,sedan,3.79,12.8,20.82,7,4,1
R009098,2024-01-16 03:42:06,40.700071,-73.979787,40.727709,-73.988479,suv,3.16,4.2,13.2,3,1,0
R009099,2024-01-13 22:34:57,40.700114,-74.028684,40.709574,-74.029478,sedan,1.05,1.49,6.35,22,5,0
R009100,2024-01-01 06:38:06,40.703261,-73.981798,40.696586,-74.016784,economy,3.04,5.65,8.09,6,0,0
R009101,2024-01-26 01:21:12,40.727134,-74.011911,40.712814,-73.980181,economy,3.11,4.16,5.81,1,4,0
R009102,2024-01-03 23:44:32,40.704694,-73.98627,40.713643,-73.969838,economy,1.71,2.56,4.08,23,2,0
R009103,2024-01-25 08:11:53,40.709629,-74.049649,40.737409,-74.018438,economy,4.06,13.49,14.41,8,3,1
R009104,2024-01-19 23:57:29,40.752941,-73.966217,40.67469,-74.030051,economy,10.23,16.27,16.64,23,4,0
R009105,2024-01-17 00:55:01,40.74074,-74.000541,40.688804,-74.025549,economy,6.15,8.12,10.01,0,2,0
R009106,2024-01-30 22:26:46,40.732406,-74.044905,40.713026,-74.003579,suv,4.1,7.95,20.0,22,1,0
R009107,2024-01-21 09:07:50,40.723703,-74.04149,40.712394,-74.028837,suv,1.65,5.42,13.87,9,6,1
R009108,2024-01-27 04:59:00,40.705947,-73.980465,40.704997,-73.992159,economy,0.99,1.59,3.25,4,5,0
R009109,2024-01-30 22:12:14,40.704096,-73.979926,40.672636,-73.969612,sedan,3.6,6.46,12.86,22,1,0
R009110,2024-01-10 05:57:05,40.720674,-74.039233,40.756024,-73.965475,economy,7.35,14.17,14.43,5,2,0
R009111,2024-01-15 10:54:57,40.681835,-74.027363,40.71532,-74.033707,economy,3.76,7.53,9.39,10,0,0
R009112,2024-01-21 08:06:21,40.700118,-73.968815,40.683106,-74.02448,suv,5.06,12.09,30.64,8,6,1
R009113,2024-01-06 08:14:09,40.701626,-73.975765,40.701171,-74.008747,economy,2.78,7.37,10.8,8,5,1
R009114,2024-01-16 22:44:25,40.677495,-73.96951,40.72833,-74.008725,economy,6.55,11.25,13.97,22,1,0
R009115,2024-01-11 20:45:13,40.71555,-73.983858,40.71484,-74.022137,suv,3.23,7.01,16.38,20,3,0
R009116,2024-01-17 08:07:54,40.735601,-73.983494,40.689955,-73.995389,economy,5.17,19.23,20.19,8,2,1
R009117,2024-01-13 18:53:57,40.737908,-73.974104,40.730116,-73.99552,economy,2.0,6.75,10.78,18,5,1
R009118,2024-01-25 05:24:12,40.752525,-74.033528,40.731696,-73.997707,sedan,3.8,7.16,12.82,5,3,0
R009119,2024-01-27 10:59:03,40.695173,-74.036471,40.751782,-74.022434,sedan,6.4,10.02,20.0,10,5,0
R009120,2024-01-19 04:08:39,40.683872,-73.978783,40.687001,-74.028113,economy,4.17,5.88,7.98,4,4,0
R009121,2024-01-25 07:13:56,40.729862,-74.044986,40.719307,-74.03334,sedan,1.53,4.85,11.36,7,3,1
R009122,2024-01-02 06:41:32,40.734325,-74.031845,40.69412,-74.028188,sedan,4.48,7.58,14.74,6,1,0
R009123,2024-01-07 01:26:08,40.739205,-74.04123,40.726167,-74.03657,economy,1.5,2.08,3.99,1,6,0
R009124,2024-01-05 18:23:52,40.695804,-73.982749,40.711079,-74.042713,suv,5.33,20.89,42.59,18,4,1
R009125,2024-01-18 23:21:21,40.708028,-74.044363,40.726015,-73.964993,sedan,6.98,10.25,15.6,23,3,0
R009126,2024-01-04 12:57:55,40.687048,-74.022104,40.727613,-74.011337,economy,4.6,9.21,11.09,12,3,0
R009127,2024-01-24 22:18:34,40.747509,-74.005352,40.727955,-74.016247,sedan,2.36,4.14,9.71,22,2,0
R009128,2024-01-12 23:25:58,40.669592,-74.049592,40.729108,-73.989314,suv,8.34,9.89,26.09,23,4,0
R009129,2024-01-30 13:38:53,40.716303,-74.035304,40.68996,-74.011677,sedan,3.54,5.5,12.35,13,1,0
R009130,2024-01-06 03:06:02,40.693115,-74.032373,40.745441,-73.992679,economy,6.71,10.02,10.82,3,5,0
R009131,2024-01-03 12:54:07,40.698888,-73.980406,40.721583,-74.038575,sedan,5.51,8.46,17.33,12,2,0
R009132,2024-01-11 19:28:48,40.723476,-74.046821,40.692696,-74.02861,sedan,3.75,12.08,23.71,19,3,1
R009133,2024-01-21 17:43:53,40.752239,-74.016778,40.684533,-74.021982,suv,7.54,28.84,58.57,17,6,1
R009134,2024-01-18 20:42:20,40.737106,-74.050359,40.696907,-73.972851,economy,7.92,18.79,15.69,20,3,0
R009135,2024-01-27 11:18:22,40.727432,-74.041399,40.680123,-73.990243,suv,6.8,12.17,27.48,11,5,0
R009136,2024-01-21 22:54:02,40.729127,-73.994537,40.69581,-73.98177,sedan,3.86,6.83,14.4,22,6,0
R009137,2024-01-18 19:37:36,40.718066,-74.035366,40.689689,-73.980811,sedan,5.58,14.81,26.4,19,3,1
R009138,2024-01-13 01:09:50,40.721698,-73.983299,40.740352,-73.983617,economy,2.07,3.19,4.62,1,5,0
R009139,2024-01-10 01:22:43,40.714475,-73.994504,40.732436,-73.98545,economy,2.14,3.19,5.14,1,2,0
R009140,2024-01-01 15:29:31,40.739769,-73.992766,40.733735,-73.995546,economy,0.71,1.19,3.86,15,0,0
R009141,2024-01-19 07:13:12,40.691423,-73.964975,40.700732,-74.000173,economy,3.14,10.5,12.28,7,4,1
R009142,2024-01-02 11:09:36,40.728485,-74.004839,40.684665,-74.026857,sedan,5.21,9.52,16.4,11,1,0
R009143,2024-01-04 22:49:09,40.683434,-74.03126,40.686276,-73.970828,sedan,5.11,9.35,16.72,22,3,0
R009144,2024-01-04 07:09:23,40.673223,-74.034758,40.720296,-74.0311,sedan,5.24,15.13,25.15,7,3,1
R009145,2024-01-18 16:50:16,40.73843,-73.977607,40.676882,-74.042194,sedan,8.75,14.17,23.48,16,3,0
R009146,2024-01-10 02:27:11,40.715746,-74.007301,40.735077,-73.981797,economy,3.04,3.9,6.22,2,2,0
R009147,2024-01-27 03:05:47,40.710224,-74.048427,40.67825,-74.01725,economy,4.42,5.66,7.59,3,5,0
R009148,2024-01-21 08:19:41,40.742049,-73.965855,40.721476,-74.046194,economy,7.15,23.57,24.42,8,6,1
R009149,2024-01-22 09:48:26,40.733829,-74.011909,40.732547,-73.991511,economy,1.72,7.2,8.53,9,0,1
R009150,2024-01-18 02:56:00,40.679776,-74.02517,40.698822,-73.984676,economy,4.02,6.06,7.29,2,3,0
R009151,2024-01-19 23:31:14,40.726994,-74.032369,40.682595,-74.027004,sedan,4.96,5.75,11.79,23,4,0
R009152,2024-01-21 12:00:28,40.69947,-73.978774,40.72264,-74.039406,economy,5.72,10.77,12.93,12,6,0
R009153,2024-01-21 05:43:50,40.719549,-74.033199,40.735765,-73.98333,economy,4.57,8.71,10.43,5,6,0
R009154,2024-01-03 14:35:21,40.709228,-74.014761,40.728503,-74.035692,suv,2.78,6.15,15.45,14,2,0
R009155,2024-01-29 06:57:41,40.694707,-73.980799,40.72681,-73.99221,economy,3.7,6.93,8.63,6,0,0
R009156,2024-01-12 01:05:10,40.682031,-74.000337,40.736932,-73.992997,suv,6.14,8.02,19.58,1,4,0
R009157,2024-01-17 13:34:55,40.749276,-73.961231,40.73959,-74.01588,economy,4.73,7.94,11.23,13,2,0
